Integers,Floats
2599,604766.2136719312
95951,204075.85592737203
83720,125115.5213207797
64551,652184.5964965421
27057,239235.1842162166
68668,41972.69659747653
86279,696345.8799109345
64019,171599.41651525232
5925,295846.28188170196
74577,205355.9030081091
84460,221343.80026811568
7577,481780.94746123353
14339,921622.4932880604
42867,611760.2353581061
82859,430576.12416936894
43886,137744.86205997254
34457,471440.21876715653
56747,103264.55461524668
97288,106205.05791232547
52810,684604.580504305
13578,953115.1280532043
90793,15148.58572262928
21552,618395.5524688743
9457,346985.0059919929
22394,744746.8297794939
90873,520480.41675283253
72699,474487.07988280145
99477,666821.0780062
61896,836895.8936684895
27797,727071.5045906126
12499,603895.667680858
95012,756860.3428806263
57103,484281.624048515
70466,716051.43082223
22443,603748.9061316951
67437,761902.0281535327
54872,342347.86655438
57809,895108.4032868101
44735,279762.11286747514
32728,921631.6584372127
89561,838936.1649892171
28641,855259.8255889494
30779,803755.924951964
57411,613803.5200349779
60208,215167.41498852952
44316,687154.6511683408
59857,461420.7207320262
30578,732736.7501910244
7299,906220.4339429109
86364,76639.45731945174
58223,788078.2816511942
86321,835.3496942054319
98305,587920.1593496123
47320,380519.0053802684
18188,422143.4823564852
69208,223400.41142105943
73452,971930.1938236795
45046,395218.30459026445
46164,377605.9019193295
55618,631286.9072624864
50792,984549.466402852
2258,527622.9353775728
8791,569974.0952903755
18235,119715.12266242369
62598,610630.9764332536
4885,852300.486230367
33400,806703.5078273045
23214,860031.4541193441
23755,260034.64859592414
55267,94480.98872623763
74935,6343.621770741495
17295,378228.3680786471
92660,700258.3426270585
58904,388869.02646452346
630,297466.9763450142
6942,214939.24815436674
97791,809365.9106778528
565,59189.50487726289
36697,538790.5191860661
49536,570833.6855164663
8759,779204.238294219
86581,692837.0186688493
46500,261616.7274429423
45837,814979.4879575362
70644,490854.83044283494
85938,221883.638613116
33406,800761.1993705767
38827,580358.3305084959
34930,955654.1197266954
29837,18299.04008011007
94007,520946.15926794545
83900,654746.7401058861
46368,222545.74991041163
55552,180231.25686417153
66779,317024.7380875163
7604,429395.34397611837
91040,451091.1753623232
63007,129050.7896032906
74247,231332.99382358426
79357,356556.4731454646
27242,910090.5678707613
41373,63891.98176748255
82490,194742.64350945962
83240,851526.545333348
69628,922033.6891711912
78156,438514.7024276408
74596,135486.5973943154
98442,507159.466190969
46565,413257.94264487544
61257,224870.45793230392
67144,509233.49083791923
22168,33941.224490519875
77272,77647.44106371504
57272,923929.76348743
28831,635305.9355941094
92289,395519.0738839559
97743,853843.6520769018
58579,379971.2369705749
33439,787092.7891610758
48337,368289.2230509999
77824,621944.1065706846
35968,675285.2873077762
77764,273723.170451259
70793,832469.7728977512
48421,197613.02744818438
54354,544104.9691373961
35124,694697.8685349458
23885,393003.1540411765
73210,164472.37630297508
78834,159516.03553794144
50634,77413.32486498893
37566,68626.11655863858
29379,292728.7505900554
95669,294519.6502787233
27672,28019.632776695737
51909,86248.3016393347
44776,191720.34330116847
64036,927256.034901566
61421,775247.4669391036
89666,494214.80488659086
59755,622911.441412244
80451,923057.1729495144
57597,37929.97946323923
14228,700751.7881126668
80510,321643.42045021843
603,722353.4212132903
8123,100263.33449951031
50842,127096.10610857724
52481,468874.2795048378
80035,257919.67401507535
21966,84246.40531273153
84440,28009.35796742193
98386,891507.7901012837
49924,344496.4861824352
48847,478800.0201574794
64461,482660.9904527445
50320,459796.4076372311
78707,101351.5467421425
3801,766171.6673746712
17939,799339.355878478
54871,338123.5578072184
93899,34764.64504195852
17981,334074.3817761447
28312,703537.1324429727
69813,23844.574340168285
21496,793804.2540212669
50141,908417.4846231608
73780,479848.14676439867
86724,593372.4736045535
62167,271554.88579508505
13957,84002.67077313736
3801,191838.79002413602
72294,214407.8807583769
53016,314125.57220372657
94254,234234.25223745554
19935,650139.1232387106
64112,989899.4287686796
14737,411073.93692957226
70674,770424.1228795892
68633,228039.3168505627
38334,908015.5043720818
85400,73504.89495235322
23479,823366.5179659349
42190,215183.40380862314
42951,107941.3660385814
56866,843501.7024378591
60737,493900.9086784863
5157,149109.9853908275
94353,977907.2284997238
61663,251010.97892819153
88506,158350.86693204503
1424,75491.48604417923
24523,889848.4861408835
74057,558428.3843803081
50572,795340.5596449242
14606,745102.6813674999
93850,824303.9548595964
40629,214448.29001425696
20457,148942.3903704544
3987,295451.3713131407
23238,234044.16851018168
74834,454289.9382708517
68047,567296.844681368
83405,886464.6654336717
12272,40402.90765958457
31532,827501.3602882798
54381,191137.223009844
33429,265616.4990419562
53397,363512.2791215515
14645,199867.9157637405
22808,399080.9000053863
53179,19702.892045072134
94380,150361.14518836173
17093,567449.2808844144
22577,556544.9813526511
91859,611872.9363683491
77896,111921.84693734703
33763,126843.6228178112
11204,88206.27296150378
14130,68926.48719228989
70632,286521.8126059549
67476,389027.3870885028
90080,511943.8919468505
24875,890179.1253965897
81600,783357.8606934991
52308,149818.3733950548
89302,602490.8847124629
74252,320464.2669795302
59858,496145.7800569575
93950,856982.291360147
34077,226202.4760849814
23196,157398.62219663165
23388,704479.8039739878
40484,563721.9315702333
26200,705192.2865915594
81463,371669.5915585501
11572,260510.96467726803
41994,349941.75235884025
80303,810498.3672538723
36852,499442.53456177615
20724,414979.9032779998
87103,696576.5098967423
49254,33143.08221057383
59532,82574.28807193259
92017,113956.09660446273
96184,645480.9036148031
20438,615937.5678076046
74115,818254.802391033
93248,799669.1247323581
13247,415128.8684087647
85327,691230.5420427535
68003,240548.8359181986
84160,548174.7366721588
44774,598810.8254355218
91998,859868.0199043045
18077,711876.4276083871
23884,172049.02865726518
28608,73752.44586025845
7086,760174.9066864733
12595,334322.15888685384
72546,31229.76655368877
51067,581482.5939547406
57928,80724.2543886526
94893,262902.2171949689
88690,503592.3710629179
17721,303695.24968500284
62588,125558.86464864484
36980,808424.2767416772
10746,829001.2140219273
37261,22518.659513838462
73748,753111.3814880331
73446,86320.8387587968
48788,187063.9505597097
1857,894128.2138298234
755,777683.6511315717
82618,7676.803077667143
19618,321926.7648397237
18454,554554.3582308913
37779,526962.6748758218
81557,618211.0661468647
4142,259082.6263102955
14624,534618.1610142108
38923,693650.2209158303
54601,983383.2427465451
6964,594968.4649128794
27323,778267.8573499938
10559,817717.6163571776
913,273476.0383494003
48244,932904.1701962244
6940,555478.2765576763
88555,856622.8602124903
74632,692925.5204889819
88169,667613.5472419632
55753,406958.6310508955
59213,162013.07246516307
59576,311090.1788153515
2977,600398.3282386098
79144,525329.9832459051
37102,734537.0722627131
51568,256659.92709487875
98643,407502.48266464774
19449,455329.6743619898
25265,781814.4200784351
29335,976752.0664599886
60705,777919.4810596049
23286,599931.4274127882
21020,622123.2224091507
35070,301380.3863334732
66351,659376.232873782
88066,47714.18498108213
1058,452308.5764288896
15801,218991.60645361771
45704,361165.2300822447
62577,776344.9708174906
14144,851075.1512770561
39338,342147.04237213946
99759,899035.3756034723
54368,56855.764244725
55477,843374.4856098689
77144,859656.2356732904
70043,635321.0447474737
58695,254326.66281603204
6347,626348.2967125581
46090,178314.31886211777
13299,815095.7852318203
21959,862186.9003826272
13005,684348.889107098
25796,408737.3569890267
44379,74754.6832505535
74438,867105.8264893444
36080,890272.3539862967
44356,632999.9624110376
64385,534537.3059966746
91189,516093.9058027209
84318,517740.4016464645
88354,342383.353950064
31972,649725.4531220248
39396,491944.7581064224
74352,419357.0525540821
38426,162842.52103375632
66213,180927.0820585351
57310,979075.692408499
42770,793246.3039901842
34457,651766.2693214206
6604,800398.0413835358
97713,203375.3466411054
41888,743273.9374090739
61069,984472.100346141
25577,72807.6596722024
55776,728557.839045702
64636,209069.65206599433
58515,96247.27256680313
4993,185081.10937241945
60691,780082.703253082
29150,899289.4313401055
71544,175922.89686809623
35646,583843.0702708038
73991,991703.4788204285
4291,718985.0951541635
8439,74907.43902491129
26161,565613.6156512449
46656,258290.61379356292
11864,106177.03293171462
62654,794751.2682756933
33790,774377.1568487112
33328,229858.51634500158
59415,498501.7119503028
37522,139751.8089130343
10525,855314.4877017403
74805,979744.161049991
68048,473394.8299090624
93071,770391.707376534
68507,501594.8117980067
54829,809075.4976100087
54591,85586.12289616992
93143,8378.227038626135
55300,111121.09216267768
31266,510377.65212707885
28438,37684.02395905568
4228,527148.4334888028
76926,108648.23132832524
76685,725815.5556410039
67387,864906.4170739411
13511,708294.5995574028
94291,274322.28375109925
38858,455813.1782681752
37457,253735.52333156823
52556,77212.45892542804
20967,949422.6900838873
12346,244622.218943419
91024,872594.995169681
91423,3999.7031127075898
24820,188458.26881879146
40752,550217.654112178
49182,678062.7957238909
75880,103880.99598838536
36889,947852.4385779642
90805,953244.6185905192
22868,634424.5141676763
8839,769430.919970795
57517,521442.723785258
21893,133037.75874926185
85455,11367.82920248201
8014,253474.99456997454
47021,215003.28832805014
23524,190641.13821347104
59169,552668.7368547604
45406,110595.87262987549
39560,607017.575589653
21933,865309.3568022874
66423,784926.7455113074
28422,650491.6542932602
35068,877721.0510155092
28782,379962.66144769813
16914,696208.0805939122
47436,110943.35461380763
23054,368982.9349518998
75843,74597.4135469412
23089,684503.3832043187
81937,844097.708899804
59146,799360.252115735
59115,269336.3526195797
72578,404366.1654628036
53994,846650.3772055076
60834,973743.6499520753
19157,59534.87000152047
22,855600.7922670487
39118,931461.6641685538
46775,770591.9713050165
97875,990809.1177607297
58174,179008.7912191106
10866,293634.27203137137
51861,582978.5129620433
94670,525134.7437512509
26664,537441.377664488
76545,879240.4137089219
90043,431981.194684328
80709,585311.8709663781
65525,698604.4585217709
69763,138431.9860663306
34575,611686.6310183781
30713,229797.529372174
21205,439873.11744765035
47400,959981.2995309181
84413,867828.570690152
92658,648852.1956398749
23866,145015.5613681498
38029,118609.69184625176
380,856269.6780397184
52279,396499.1629302095
89434,734180.5652432094
67777,510201.03212476365
35252,799016.9115129085
68549,338337.45438184845
95133,266379.8026089952
34561,182600.04164509015
76936,657562.3535781417
64446,569999.8432523004
58603,867897.5246052244
47076,999889.7691841903
90388,917102.0857591458
59396,218466.9268254103
28177,247460.71451967873
66335,435620.06536782475
62868,652457.0349967208
64811,33009.803348914065
86763,834611.612480459
6024,184949.7648325983
47959,142944.35411461987
1438,350105.0775783216
58955,868368.2875994268
37333,889228.2009162774
60853,704897.5184084353
25595,889792.533197508
69272,998031.6815875594
37250,814081.80627867
91720,316260.5172223395
38038,531909.5347464473
70312,241625.5646493368
78261,482517.3772114673
28117,5652.684949136108
41606,176490.50051560838
46804,110661.42103789767
71075,807220.8954683008
53025,380743.36145843833
48964,998801.6955296578
89786,575420.2961675316
61257,337072.0184843565
66268,570274.5596764843
29653,113409.82796604154
9636,335497.99011419294
96015,414773.80833364185
2632,971324.9545499512
34012,322376.3545164191
20987,805794.3199715178
73396,8643.777905976278
52458,463227.0764578969
9249,808060.8894807743
84025,881.0542337670508
99055,297247.66092461237
41243,139282.78209713177
24900,327551.044990976
9798,184214.4244761795
61534,192929.7234365547
85175,104606.544106236
65322,874744.843236924
83397,951838.218235849
80457,122582.08110978843
15350,648529.6024607652
55422,839226.1247759846
25927,709181.4031346748
33003,226341.92218881194
25295,425298.6234752083
92163,501944.2817626334
35921,20036.5349143702
20912,835077.2198788221
91149,684785.3286438419
72629,336896.61557101365
21566,181419.08183215818
86980,294380.6749386671
59739,280795.37616716954
77252,986248.7777597944
71451,756927.2419832877
93180,663147.0610605925
69529,89426.95067817418
18724,81517.74023436038
73660,487520.849127966
40089,639121.4069540247
70923,218626.873037526
14597,374635.8138913316
7033,150146.71155906102
98254,363315.67894415825
83855,266337.3446262709
81524,309525.63603859016
8677,846701.9985316384
70227,149322.51010321287
85885,322823.11601706705
50177,253693.36906973817
22794,406116.66515096556
17138,100602.2170568455
77342,372277.0951424898
82938,182565.5102199608
60508,482747.9374063046
18906,191765.46539427916
73840,302444.29944659746
158,177328.99022415394
45393,836925.6995910662
29918,543942.2227677495
79652,849160.1286348347
1153,407644.9714367746
50566,859408.1085260012
65262,35300.824941976825
68628,238029.45652590264
3673,770354.4806510336
486,672082.784418452
16994,253858.022457063
41477,140375.40077733016
48269,553023.3395891793
74319,661393.0987008985
59355,692671.7737416915
37510,114069.76930893392
84013,346895.6777379221
5659,919979.7105173051
53289,585468.871864714
86856,962275.6998002667
49902,392111.034031608
75653,184823.2866764619
12011,840511.4980753212
44680,163857.73019072734
50572,658587.1022599
68391,905148.6850129738
24791,349784.0740142346
55736,959877.2559096161
32022,646944.6181573834
65974,550043.3462818929
3966,39898.09207735788
64155,92084.83666613458
66863,341638.13079341786
66635,598692.4017098342
85909,600567.3254141684
20568,789887.9245697164
5977,455149.89256363985
67768,574099.1964273392
10837,99037.61392427729
4408,53575.06768450445
33048,269076.7135487087
99280,625755.9751530493
47182,698159.3906177301
64764,930085.8462499097
13965,356698.74929238524
25302,225158.04159789527
42280,176633.44206804136
29293,84886.00915098964
64637,193911.03141546802
76341,420387.2823211386
10050,411050.888553803
96935,54067.67438253341
70404,430974.9470587797
11429,458349.51567860355
19628,942184.6568832229
36656,824512.0399416398
52036,315674.5281057464
11610,345488.40937824314
63278,732112.2676891724
53988,18326.63658093731
44614,343856.1629165176
29125,260168.3685787882
81457,36411.59928012084
53867,395143.52801402495
70152,828079.4468240186
24657,300872.90744118404
68695,804044.7433672886
77372,314489.50374894927
92126,636719.8024543914
30435,100033.99358736392
85286,865786.4276646714
34321,868609.3773877487
16136,403954.21137773176
90357,650308.9327097795
50441,193774.82131501104
52363,654375.7449116729
17188,90910.34047670156
1050,931095.6952216452
42668,451899.0930031772
45429,583280.4408004466
9066,823102.4535804426
49877,329927.1201668098
14247,666134.638358679
43653,591731.860598178
84973,708157.1248886094
23113,710817.3622297628
25437,741555.6055647745
89846,658877.2426637403
70693,792460.7459520691
31528,363409.37549117184
23033,622470.2831674094
92824,610392.9416494013
26115,213019.2810202437
68301,885306.4105093611
92055,71548.55700464337
69367,31245.701375302513
28426,540138.4614917008
8195,753271.6153300586
60452,557884.4183789867
51238,314153.57517755026
87821,700962.5561281478
11098,863152.5242101793
56069,677127.1390095637
37721,42338.72020246116
24423,520986.73514758504
24115,824146.7391856035
19885,383525.9384085823
30821,254359.8114757502
22700,1002.7245022336571
10335,385779.94909602776
41425,580186.0655312483
23233,70322.95010548737
55063,178540.7347842895
51058,357744.46657943213
97914,347483.5223162874
871,524591.2560584131
59589,15560.334353401962
71761,340372.5885248519
17686,367021.33522001957
56018,565818.217219762
75969,199108.04301855422
15224,389423.62714761804
39037,169816.91279903433
14696,531519.0465322335
87067,729570.2891497656
52944,910555.5057077811
87611,813040.2299622506
13533,812810.3276103658
34823,841222.6266231339
36188,185899.2287069076
55334,827678.4809439486
37439,38149.188764919985
15878,402285.06308174005
40571,358253.09382989304
89664,529892.2017543231
29392,88069.29344800356
59345,697174.7309732607
67794,850645.3595214152
83961,727532.9665987362
85213,866952.1265528937
92908,163138.8001366531
4745,550498.466330763
95026,700557.201938373
67459,16757.65133370881
48741,662747.8936201353
34148,276708.9109842813
78668,324384.68793633196
90916,441042.66181823675
73839,266827.7389965553
87916,380773.7065824476
41761,882014.1637737211
99111,376969.7057439115
38426,156068.71078190007
80973,26293.320402877816
5315,862876.8608255683
82226,487721.3943079533
22445,509784.6765659473
47776,652994.3174185905
68200,78493.58416552689
50378,870193.9442784544
38507,913958.2466795604
28695,617935.2133025711
59900,103640.83055278403
28850,365520.69786722696
64081,768004.7426148576
98620,585174.0891956252
91287,408176.1582327088
36435,86290.73784873077
58950,483506.6707033304
12192,470738.74852589983
20257,16285.251082214996
19391,87970.98619812452
61597,638661.7172392011
71142,405168.9440018612
43087,204294.14964598097
45074,377091.46035266493
8261,76227.04646172843
51402,45032.2844030052
29103,452222.98833869793
83260,27622.649569012894
14517,808602.2058488599
69811,364668.0184675575
34604,930759.6616161983
80688,246354.85936524684
29904,601378.1405988549
51777,633868.4374947276
92359,989296.1378216146
22168,330695.43348262215
51925,427256.54669599107
6014,122925.23245103378
45507,977526.858744742
78494,883614.4469090021
12847,84642.72541746468
57269,739901.1845987539
5598,441440.9771180898
80505,644302.5381879023
5914,774608.2998226392
62958,830658.3815973434
88869,566716.2868602474
61167,991905.8067608741
69180,692843.0564414302
49526,690249.0664975666
33828,58135.95779665821
94338,790710.4465252552
82266,766769.7764721202
4628,173432.36864419634
17605,145890.05798412327
84010,867503.1542991732
89763,880.2754570634374
24588,978653.5875260043
55601,301178.01142083015
8526,918083.6841914107
32005,544198.6851460633
61617,846253.2828162743
94330,429189.01434801024
14403,11806.093712288815
43367,126430.18190034472
69833,630969.2233590669
29771,25067.34296431693
87127,140457.9817878382
93840,916449.3146402836
94318,312325.00641131145
92597,299399.86525730375
40192,665854.4314444774
43075,571365.3585851828
7366,638822.5609679068
39488,700918.9299272776
8411,21286.938249126295
66298,553709.6411624213
70926,278789.30383572745
14239,697971.598410251
15256,45650.65980824176
74371,677410.329117942
96633,722658.3141158281
93929,807784.7614582755
61879,55882.92483867104
81496,812360.9891486095
19382,802776.112075771
84846,575416.0649701561
21653,444479.6858396112
237,191583.27018952725
58731,669766.4891526686
17671,535619.7505265577
93600,742325.8578754566
69432,350984.1993631928
91289,562258.9103114501
83735,926526.4100232719
72171,321604.9830847891
70475,638202.7972744777
81296,51165.70070230507
29382,451401.0242330746
58441,846232.4105677771
30341,822558.2070719595
92867,407717.09761932294
87896,999705.8445586984
56425,351970.24215518235
14287,514007.93313499657
60057,122699.10576186447
2687,403126.02544055734
39530,284909.0970620965
29069,168931.76733277
53510,808695.6608830724
27595,768314.5695791059
8793,674080.8341950877
37849,257341.5459590387
83187,380131.2137192051
52805,96875.2158737003
11657,735151.2001067542
43376,95607.34123811421
5938,398767.2112173458
88592,92703.1609811652
23363,773754.1050432161
84603,43874.76812085445
18769,51570.02873755945
63960,284547.84798335325
33804,372654.11142314685
63763,827043.985049969
58581,52402.03160092238
73452,384062.7672987507
63818,234451.61472050444
46974,790727.972117764
47064,44954.7692178334
54535,909595.8459747571
27549,800921.2196375892
67488,246867.38243837983
6794,769433.6955845897
84617,537175.8411920131
85781,491042.87164979626
697,727788.0508157652
14699,477799.9044048093
36110,308129.3836354576
70269,230737.53804609142
67734,793072.5536864715
14748,772273.8541304952
47291,994782.2809399714
12147,244536.67410466113
551,216558.87543527197
60871,401199.67257062934
6538,598374.4831371402
17933,853869.2525469803
53851,440975.69836180686
19362,344604.06828192447
97339,581223.1890150252
61471,247511.02589118763
87155,524239.96394009434
42639,278802.1351554719
62149,58029.07129747398
62346,531614.5838296969
74816,26766.516085204763
8726,662596.4930565731
71644,222918.64564295064
29721,679134.5979062055
11570,829897.1173446047
84304,376697.4903739517
81945,309353.8552646411
76968,522574.5280818097
11312,398869.2332978024
36381,870296.511552385
256,438815.45773922553
31544,981954.6011945617
74676,648568.4795690372
5232,881378.1063519376
75378,448175.1326415583
89937,339134.16425008344
75166,124439.88638231964
76400,459120.43091513537
42741,55530.63300168699
99830,586603.1220221352
7880,381995.87686407863
94201,199162.41994442436
54277,146362.54041647908
79443,881572.9353358058
75340,686267.344352371
41955,408984.10713207745
92790,896656.4145207416
17863,58999.5943008392
54684,849388.1975454463
50114,883298.4083781451
91274,798614.497001042
84638,180873.96401887477
4388,949756.8551017195
81948,670859.1461707362
7189,969330.4142056976
42387,24734.193098423453
76635,500518.3541712296
91367,606623.9506044632
50869,17126.320750542123
31048,781931.9551038484
50504,264946.4339536073
42269,857404.1183674327
19147,71640.30503311276
81148,485918.63162196876
15525,438729.2012272843
21351,918538.7099075168
82150,298725.10158625466
57573,13811.852924070408
95643,903476.6091314602
41903,495903.3136168603
94720,543144.269806977
47521,113698.25979329673
84512,547677.0708696514
93475,510778.239454432
83210,565893.4876306275
70876,257457.5789709989
66020,795517.1736988971
42514,738342.2562387376
43397,311130.2708560054
4637,52169.568439081835
54400,242055.75597278148
40329,957303.0347930326
78455,922639.7214309173
24333,644230.1593121372
66848,314235.8906528033
17105,76187.85946823267
25128,58684.89253806364
90891,923094.6249973144
89321,996077.7131011595
99939,488119.41967071296
57617,850387.7604053792
17194,375537.8399932866
34171,499448.179673419
75118,281925.1638026386
91352,568053.3366299291
40693,346261.27869411104
29434,351220.5100560676
30796,322224.9585742481
10996,52427.02115757534
72356,452766.5285694902
23896,739570.9001976327
94418,835595.3458392624
11642,26460.241052241
50487,696894.5478705001
937,199813.84522377548
12049,682262.8171969963
40280,388031.31895125087
31501,82688.39968089716
15137,9937.171707900077
87604,542940.8051181156
69810,692324.5909931266
8045,960473.7817350327
14571,813332.1729162794
15843,274628.8876638178
44703,395804.85297966615
21657,412454.6867870918
92943,275327.4048086663
2369,993427.1449351016
41556,749881.5366439414
34698,978651.152973417
77921,182104.62001797743
75662,224209.41576402198
3168,165675.5590503985
63196,168443.86434923945
97445,364529.2767504365
54241,43870.92268554978
14003,498686.66675936524
63223,380152.3831769574
73593,418126.6442235068
70148,644144.8901619496
26504,471907.14856875053
92323,732570.4422687717
25661,671686.7491183528
18635,997640.4077422792
80809,623704.8510644478
50368,868323.1646245631
43225,707421.7886554544
29109,722690.5162492705
75239,354728.0135827506
52294,247457.44598550256
47825,421123.44257335906
35388,923577.4290756092
92972,765723.353670006
96641,162527.76743802868
62937,492565.62359974347
17843,935120.9979580862
91013,662023.6693581773
3962,322724.9274288855
38829,835044.6420555075
68916,106916.75631471821
58261,49188.12968849349
15175,877433.6111422153
39184,8688.822047306501
15059,430466.8019616562
30415,410067.5898708934
57676,240378.08694303877
55268,112741.98365402425
3573,470976.54841201776
60962,256257.88678686845
33383,983672.0265373911
44999,393364.92048702925
8371,52445.211613040454
3454,799398.7124265006
67195,167545.25313877597
54236,977446.393770896
2451,736505.7149197882
10918,832131.6532171452
95814,545495.6161282946
71892,379066.613635353
33060,1490.1741481960828
5066,735477.6684501951
27659,418448.1292399064
73478,287099.6430420256
49258,200374.54458069688
84067,857508.5575004976
39499,342353.8033144931
2750,513949.8527850795
65082,223214.73924893403
9700,88398.5960169627
46348,10558.630778118424
51039,590892.5608511687
29947,365909.3267896231
24880,798720.7735623386
65924,567921.6069875192
10730,505657.42278448795
21803,989696.8695684662
1818,926176.3475378816
10847,408826.00614461146
4483,82034.08640600964
80184,41763.036426013336
47010,464977.74079949735
40338,14834.343883974328
60966,338313.67209868453
5348,119232.21927295263
33908,895072.9405589247
92079,771338.3328134894
82177,72308.45426296232
92751,773963.8273969545
77972,455866.72892733326
54255,775611.8524737547
41966,126085.46569760932
36712,854310.2590908516
27589,80934.52822526266
86164,523595.64249538945
34339,641433.6589092271
95505,365360.8374217939
16029,353132.36998406786
59491,10374.087419639747
13041,988721.2080985521
92380,595541.1600075616
57155,658296.1678140481
6890,891084.5879449158
15331,489105.6668448823
22471,786126.2306670081
36650,463219.1236939648
94006,772960.7532550795
1981,980755.416345784
27215,993384.1931499544
29245,95892.21010341185
58518,473441.318644683
23702,436105.67907038704
62557,460273.50925305637
35824,170729.7006205902
11580,997260.472162272
55863,218880.65007191297
71866,88221.14924971476
18075,986655.5765286899
77619,205130.72527742753
41118,494516.33483734593
29739,716407.5206424566
68875,195383.5187309579
96380,802374.9932697192
56791,836059.7247852628
44602,355682.99359080417
7789,473319.91703984275
34257,679354.3087429842
41586,230662.0609061233
33242,201728.07520578854
20455,324008.2443481063
68280,38653.83997229546
74548,677714.747599509
78698,936780.1245703123
18941,345222.2418083424
38987,297318.93464759534
19995,241214.35102722206
43046,620970.9601334374
22767,194894.2064229607
22376,483649.30306839244
3586,147647.4932603452
95849,428291.764771305
88656,302159.1804331694
76547,611463.7841327995
94715,510805.6727755873
1916,204344.42551885947
92349,95469.2989123459
82109,487443.14660850924
6654,481545.61376816465
40225,646331.9254726573
26012,680142.6155484973
49266,503926.6718141493
1361,606335.2397533503
84474,352667.23765680543
45200,442904.0694500922
77245,706067.4462268034
52470,648661.9072936878
65120,646154.1547850553
9444,282786.66778714495
55846,427417.1135945929
16629,880209.5145369718
59020,306004.27895824425
31927,398853.9518725819
85761,159306.80726658602
61311,536591.1682443732
26604,208140.99784058533
38185,634236.7699003777
34312,454112.42333136743
93893,272465.67594882246
44093,432762.9919786841
22728,852208.2478733122
42741,631848.6885043124
69116,860181.7272684936
95609,102836.05845448458
4296,997918.8026763275
89852,452054.46214427176
45199,105031.91309089128
98248,620903.8626719514
51728,146433.6946014262
96183,839095.5852037541
49809,144168.84883523503
78903,236384.20623035546
2508,903638.1433431268
44393,141210.58151148297
1294,669674.7736214567
67246,50076.675452752745
73120,694899.4900261028
55081,651657.2600119582
68822,127159.26619269278
84591,437594.2411637212
88365,516874.39619870926
66773,487435.26771303196
60058,298507.2056323107
97502,530735.847898247
64983,229578.44036524923
88934,441818.51532287116
46980,819100.5865911093
93886,556443.3003378069
21948,404319.97201846197
16276,982042.3849778966
62155,510571.4852803878
36777,228079.9248227294
62419,216135.57106804822
65445,163022.24120714783
69254,674785.6015725121
61771,970278.0248418326
35095,315765.8646780972
99133,927058.8432566704
79771,320847.7181918733
24439,285415.66923680296
30927,582359.7095442538
42848,242811.407985126
37090,786160.0429982074
85749,651971.9501048203
21105,710227.4553650229
2067,218784.07002798247
99787,418075.35411589115
75560,169207.36807245866
96796,989869.7942128769
23366,628293.0281936267
67243,720451.8734876378
64242,147683.76821826596
86108,18995.069463453347
85908,764821.7100690476
22410,777004.0476260923
86749,741589.2988464845
91844,635865.3521233419
58500,177238.95056528572
53500,868324.1354470791
2381,107705.06137755523
71908,327254.261027544
39426,7400.805480746472
77276,889327.4940355441
85929,78676.32811000495
46064,310082.66494011844
64756,820665.0587245866
89501,784590.76242268
89685,495124.37446027633
66231,882111.1092545907
38218,557484.5393072095
63070,465786.2350348872
6144,728088.487156296
81469,584106.6438868301
14632,124975.5140346656
81733,11920.152198286858
73849,771808.3243289341
69625,532531.5652957914
85145,153333.94620774398
96388,192669.39092223713
43934,174542.09194922113
37606,837272.6479570883
25835,935454.9384150741
66235,556.5255516031712
87546,241815.68907100175
42505,533428.0621816438
33625,324420.8823412591
82619,908742.914769517
65823,287793.3952523411
14666,1274.3959728159798
10330,989565.8638239447
78589,758250.379606112
22868,850320.2240941282
95711,610648.6351318676
36754,98999.61120300792
84658,819470.4942114684
6411,858361.8438906021
6603,957837.1120515121
32763,390931.7357137837
59794,326878.26119128993
36159,555104.4781989902
5708,199897.5232718175
82414,259576.13116827724
32218,149602.20827065237
30648,438061.09916383977
12366,904305.4864636849
15634,826410.1470233502
90233,248469.00003529026
45572,741996.8147872488
69360,667382.3992564235
19518,656907.2667060761
56635,562476.5914183607
25556,321499.3884039882
53398,815822.2273955523
24397,575515.3520549024
45249,976910.2363383039
46532,761314.7463723074
11255,410718.7238455835
46609,558531.7761469122
75788,124595.1548502283
39106,966614.4140299809
82649,458194.1706584554
77032,532467.8703309726
50022,311301.8529498438
72017,969832.0437556197
54712,526030.5017576792
31052,445490.7499150959
28364,500294.0175227911
52755,901743.1838960731
97206,581203.4117411177
83940,977268.3332368189
28800,957197.161537866
19930,227287.50007686287
58645,970658.5282970973
99032,62865.56359277752
26383,519539.63485144835
77514,69528.81887046127
87323,865858.3451758091
6796,374271.7728248681
39132,134797.61996496283
70464,675330.3377138341
39647,402457.4498256356
95799,657675.7413091847
29817,230338.36217855153
67521,488524.9909549884
40882,228642.44945344116
3686,307489.6087682058
62185,632522.5439311945
57483,735688.8704052003
82966,297659.94677709765
3474,525597.5351468433
53075,947479.4428306343
31672,997352.0436012339
42478,348172.2215578769
14670,800898.5343343015
56746,264892.47921051056
7436,119723.61649531874
23034,37095.012867628684
45211,324238.6551834238
16452,341298.62004218565
98024,417015.06004486233
56251,703724.345705885
29378,592159.4624036268
11392,111079.32015612928
11530,483330.5221050128
61967,333891.59667920164
47364,643283.753334693
59595,105633.57848509548
32035,376200.5833731395
86815,43294.56957849721
4636,47837.640010773575
